Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X2(44)
4.318552885840901e-05,0.0505958752244895,4.583608900354299e-07,0.00010639326290950917,5.300418777197278e-07,1.1009225640880731e-29,4.782572863619814e-06,0.938,6.906522821704056e-13,0.01972054033342153,0.00011679014229347136,2.938962713021428e-10,1.417855366010906e-06,0.0,0.0,0.010605271561149814,5.848203445362868e-12,0.05027892931841735,1.4315041326540913e-08,4.847749471762871e-22,0.001774911620620701,1.4602329467604507e-23,6.357347696630687e-11
4.3222894428927394e-05,0.0505958752244895,4.58272345011337e-07,0.00010640884561607361,5.300478486880651e-07,1.10566096190681e-29,4.78366965054888e-06,0.938,6.921616107406111e-13,0.019720309056087137,0.00011693423424180349,2.9382113414745613e-10,1.417737373165449e-06,0.0,0.0,0.010605342267240048,5.749523149715854e-12,0.05027916059005176,1.4364687383166083e-08,4.862791792729512e-22,0.0017747520527671885,1.466636488992897e-23,6.379490849836947e-11
4.3260259999445777e-05,0.0505958752244895,4.581838967192179e-07,0.00010642437595757696,5.300538201785268e-07,1.1104152584385505e-29,4.784764744963579e-06,0.938,6.936727827411784e-13,0.019720077797315952,0.00011707834787990092,2.9374613457616526e-10,1.417619404668629e-06,0.0,0.0,0.010605412987012038,5.652506663990783e-12,0.05027939184311897,1.4414455948180495e-08,4.877866912575685e-22,0.001774592515221771,1.473061931981031e-23,6.401689068372142e-11
4.329762556996416e-05,0.0505958752244895,4.5809554498690677e-07,0.00010643985403945919,5.300597921891747e-07,1.1151854912799441e-29,4.785858149192361e-06,0.938,6.951857984095448e-13,0.01971984655710988,0.00011722248313674002,2.9367127227583546e-10,1.4175014604876369e-06,0.0,0.0,0.010605483720427354,5.5571259567487096e-12,0.05027962307761715,1.4464347190984353e-08,4.892974871148913e-22,0.001774433007949897,1.4795093285281834e-23,6.423942429898923e-11
4.333499114048254e-05,0.0505958752244895,4.580072896425276e-07,0.00010645527996695658,5.300657647180742e-07,1.1199716980760602e-29,4.78694986556205e-06,0.938,6.967006579822261e-13,0.01971961533547078,0.00011736663994143855,2.935965469348596e-10,1.417383540589723e-06,0.0,0.0,0.010605554467447634,5.46335346846077e-12,0.05027985429354448,1.451436128098537e-08,4.908115708301376e-22,0.0017742735309170768,1.4859787315069287e-23,6.446251012087649e-11
4.3372356711000924e-05,0.0505958752244895,4.579191305144937e-07,0.00010647065384510222,5.300717377632947e-07,1.1247739165203899e-29,4.788039896397847e-06,0.938,6.982173616948197e-13,0.019719384132400538,0.00011751081822325528,2.9352195824241127e-10,1.4172656449422001e-06,0.0,0.0,0.010605625228034602,5.371162103569472e-12,0.05028008549089912,1.4564498387598628e-08,4.923289463889881e-22,0.0017741140840888826,1.4924701938590832e-23,6.468614892616338e-11
4.340972228151931e-05,0.0505958752244895,4.578310674315072e-07,0.00010648597577872623,5.300777113229093e-07,1.1295921843548356e-29,4.789128244023321e-06,0.938,6.997359097820056e-13,0.01971915294790101,0.00011765501791158978,2.9344750588849166e-10,1.4171477735124402e-06,0.0,0.0,0.01060569600215004,5.2805252226834375e-12,0.050280316669679304,1.461475868024639e-08,4.938496177775848e-22,0.0017739546674309479,1.4989837685956973e-23,6.491034149170576e-11
4.344708785203769e-05,0.0505958752244895,4.577431002225591e-07,0.00010650124587245627,5.300836853949948e-07,1.1344265393697176e-29,4.790214910760403e-06,0.938,7.012563024775492e-13,0.019718921781974055,0.00011779923893598218,2.933731895638729e-10,1.4170299262678778e-06,0.0,0.0,0.010605766789755822,5.191416634903363e-12,0.050280547829883206,1.466514232835794e-08,4.95373588982528e-22,0.0017737952809089683,1.505519508797053e-23,6.513508859443461e-11
4.348445342255607e-05,0.0505958752244895,4.576552287169285e-07,0.00010651646423071783,5.300896599776313e-07,1.1392770194037605e-29,4.791299898929384e-06,0.938,7.027785400143017e-13,0.01971869063462151,0.00011794348122611284,2.932990089601549e-10,1.4169121031760049e-06,0.0,0.0,0.010605837590813879,5.10381059027697e-12,0.05028077897150903,1.4715649501369427e-08,4.9690086399087615e-22,0.0017736359244887,1.5120774676126532e-23,6.536039101135493e-11
4.3521818993074455e-05,0.0505958752244895,4.5756745274418235e-07,0.00010653163095773465,5.300956350689038e-07,1.1441436623440997e-29,4.792383210848908e-06,0.938,7.043026226242039e-13,0.019718459505845193,0.00011808774471180216,2.9322496376969725e-10,1.4167943042043772e-06,0.0,0.0,0.01060590840528622,5.0176817723808056e-12,0.05028101009455504,1.4766280368723669e-08,4.984314467901417e-22,0.0017734765981359628,1.518657698261225e-23,6.558624951954544e-11
4.355918456359284e-05,0.0505958752244895,4.57479772134175e-07,0.00010654674615752907,5.301016106668997e-07,1.149026506126273e-29,4.793464848835972e-06,0.938,7.058285505382857e-13,0.019718228395646943,0.0001182320293230102,2.931510536856911e-10,1.4166765293206083e-06,0.0,0.0,0.010605979233134935,4.933005291026746e-12,0.05028124119901943,1.481703509987003e-08,4.999653413682905e-22,0.0017733173018166348,1.5252602540307063e-23,6.581266489615751e-11
4.359655013411122e-05,0.0505958752244895,4.573921867170481e-07,0.00010656180993392243,5.30107586769711e-07,1.1539255887342181e-29,4.794544815205909e-06,0.938,7.073563239866701e-13,0.01971799730402856,0.00011837633498983654,2.930772784020724e-10,1.4165587784923744e-06,0.0,0.0,0.010606050074322177,4.8497566750911165e-12,0.05028147228490045,1.4867913864264231e-08,5.015025517137394e-22,0.0017731580354966585,1.5318851882782442e-23,6.603963791841467e-11
4.36339157046296e-05,0.0505958752244895,4.5730469632323e-07,0.00010657682239053542,5.301135633754333e-07,1.1588409482002703e-29,4.795623112272402e-06,0.938,7.088859431985739e-13,0.019717766230991838,0.00011852066164251982,2.930036376136145e-10,1.4164410516874082e-06,0.0,0.0,0.010606120928810175,4.767911865464353e-12,0.050281703352196366,1.491891683136819e-08,5.030430818153542e-22,0.0017729987991420338,1.53853255443019e-23,6.62671693636116e-11
4.3671281275147985e-05,0.0505958752244895,4.5721730078343556e-07,0.00010659178363078844,5.301195404821651e-07,1.16377262260516e-29,4.7966997423474625e-06,0.938,7.104174084023095e-13,0.019717535176538577,0.00011866500921143774,2.929301310158187e-10,1.4163233488735045e-06,0.0,0.0,0.010606191796561228,4.687447208119211e-12,0.050281934400905434,1.4970044170649847e-08,5.045869356624478e-22,0.0017728395927188254,1.545202405982091e-23,6.649526000911365e-11
4.370864684566637e-05,0.0505958752244895,4.571299999286652e-07,0.00010660669375790196,5.301255180880094e-07,1.1687206500780078e-29,4.7977747077414375e-06,0.938,7.119507198252876e-13,0.01971730414067056,0.00011880937762710661,2.928567583050334e-10,1.4162056700185184e-06,0.0,0.0,0.01060626267753771,4.608339447295489e-12,0.05028216543102589,1.5021296051583047e-08,5.061341172447781e-22,0.0017726804161931561,1.5518947964986875e-23,6.672391063235595e-11
4.374601241618475e-05,0.0505958752244895,4.570427935902057e-07,0.00010662155287489701,5.301314961910727e-07,1.1736850687963238e-29,4.798848010762994e-06,0.938,7.134858776940178e-13,0.01971707312338955,0.00011895376682018104,2.927835191783135e-10,1.416088015090364e-06,0.0,0.0,0.010606333571702072,4.5305657187993456e-12,0.05028239644255604,1.5072672643647297e-08,5.076846305525461e-22,0.0017725212695312114,1.5586097796139066e-23,6.695312201084282e-11
4.378337798670313e-05,0.0505958752244895,4.569556815996288e-07,0.00010663636108459534,5.301374747894654e-07,1.1786659169860014e-29,4.799919653719124e-06,0.938,7.150228822341117e-13,0.019716842124697317,0.00011909817672145385,2.92710413333576e-10,1.4159703840570153e-06,0.0,0.0,0.010606404479016831,4.454103543415265e-12,0.05028262743549418,1.5124174116327686e-08,5.092384795763941e-22,0.0017723621526992356,1.5653474090308546e-23,6.718289492214697e-11
4.3820743557221515e-05,0.0505958752244895,4.5686866378879113e-07,0.00010665111848962,5.301434538813008e-07,1.1836632329213142e-29,4.800989638915134e-06,0.938,7.165617336702837e-13,0.019716611144595605,0.00011924260726185568,2.9263744046941596e-10,1.415852776886505e-06,0.0,0.0,0.010606475399444574,4.378930820428783e-12,0.05028285840983858,1.5175800639114674e-08,5.107956683074029e-22,0.0017722030656635356,1.5721077385218117e-23,6.741323014390862e-11
4.38581091277399e-05,0.0505958752244895,4.567817399898338e-07,0.00010666582519239558,5.301494334646968e-07,1.1886770549249158e-29,4.802057968654644e-06,0.938,7.181024322263537e-13,0.019716380183086156,0.00011938705837245474,2.9256460028531345e-10,1.4157351935469268e-06,0.0,0.0,0.010606546332947967,4.30502582125811e-12,0.05028308936558755,1.522755238150395e-08,5.123562007370914e-22,0.0017720440083904775,1.5788908219282298e-23,6.764412845383509e-11
4.389547469825828e-05,0.0505958752244895,4.566949100351829e-07,0.00010668048129514855,5.301554135377741e-07,1.1937074213678336e-29,4.8031246452395834e-06,0.938,7.196449781252477e-13,0.0197161492401707,0.00011953152998445658,2.9249189248138957e-10,1.4156176340064316e-06,0.0,0.0,0.010606617279489739,4.232367183192839e-12,0.05028332030273942,1.5279429512996245e-08,5.139200808574127e-22,0.0017718849808464876,1.5856967131607225e-23,6.787559062969985e-11
4.393284026877666e-05,0.0505958752244895,4.566081737575471e-07,0.00010669508689990782,5.30161394098658e-07,1.1987543706694667e-29,4.804189670970182e-06,0.938,7.211893715890007e-13,0.019715918315850973,0.00011967602202920379,2.9241931675868494e-10,1.4155000982332324e-06,0.0,0.0,0.010606688239032705,4.160933903237907e-12,0.05028355122129249,1.533143220309722e-08,5.154873126607543e-22,0.0017717259829980537,1.5925254661990594e-23,6.810761744934189e-11
4.3970205839295045e-05,0.0505958752244895,4.5652153098991984e-07,0.00010670964210850486,5.301673751454764e-07,1.2038179412975806e-29,4.8052530481449675e-06,0.938,7.227356128387588e-13,0.01971568741012867,0.00011982053443817578,2.923468728188299e-10,1.4153825861955987e-06,0.0,0.0,0.010606759211539734,4.090705332061068e-12,0.050283782121245096,1.5383560621317258e-08,5.170579001399339e-22,0.0017715670148117227,1.599377135092162e-23,6.834020969066494e-11
4.400757140981343e-05,0.0505958752244895,4.564349815655765e-07,0.00010672414702257423,5.301733566763615e-07,1.2088981717683041e-29,4.8063147790607665e-06,0.938,7.242837020947796e-13,0.019715456523005503,0.00011996506714298846,2.9227456036442374e-10,1.4152650978618598e-06,0.0,0.0,0.010606830196973777,4.021661168042132e-12,0.05028401300259558,1.5435814937171322e-08,5.186318472881993e-22,0.0017714080762541021,1.606251773958095e-23,6.857336813163677e-11
4.404493698033181e-05,0.0505958752244895,4.5634852531807625e-07,0.00010673860174355393,5.301793386894491e-07,1.2139951006461285e-29,4.807374866012689e-06,0.938,7.258336395764347e-13,0.019715225654483165,0.000120109620075394,2.9220237909858757e-10,1.4151476332004043e-06,0.0,0.0,0.010606901195297853,3.9537814514222565e-12,0.050284243865342304,1.5488195320178794e-08,5.202091580992255e-22,0.0017712491672918593,1.6131494369840638e-23,6.880709355028852e-11
4.408230255085019e-05,0.0505958752244895,4.5626216208125957e-07,0.00010675300637268564,5.301853211828784e-07,1.2191087665439021e-29,4.808433311294136e-06,0.938,7.273854255022122e-13,0.01971499480456334,0.0001202541931672806,2.9213032872548293e-10,1.4150301921796795e-06,0.0,0.0,0.010606972206475057,3.88704655855161e-12,0.050284474709483606,1.5540701939863322e-08,5.217898365671127e-22,0.001771090287891721,1.6200701784264056e-23,6.904138672471396e-11
4.4119668121368576e-05,0.0505958752244895,4.5617589168925027e-07,0.00010676736101101525,5.30191304154792e-07,1.2242392081228244e-29,4.809490117196788e-06,0.938,7.289390600897179e-13,0.019714763973247697,0.00012039878635067218,2.9205840894969685e-10,1.4149127747681904e-06,0.0,0.0,0.010607043230468545,3.821437196233755e-12,0.050284705535017855,1.559333496575267e-08,5.23373886686385e-22,0.0017709314380204742,1.6270140526105825e-23,6.927624843306878e-11
4.415703369188696e-05,0.0505958752244895,4.560897139764522e-07,0.00010678166575939312,5.301972876033369e-07,1.2293864640924452e-29,4.810545286010599e-06,0.938,7.30494543555676e-13,0.019714533160537916,0.0001205433995577282,2.9198661947696205e-10,1.4147953809345028e-06,0.0,0.0,0.010607114267241553,3.7569343961651345e-12,0.050284936341943434,1.5646094567378525e-08,5.249613124519879e-22,0.001770772617644966,1.6339811139311766e-23,6.951167945356984e-11
4.419439926240534e-05,0.0505958752244895,4.5600362877755236e-07,0.00010679592071847454,5.302032715266629e-07,1.234550573210661e-29,4.811598820023799e-06,0.938,7.320518761159334e-13,0.01971430236643564,0.00012068803272074324,2.9191496001330034e-10,1.4146780106472389e-06,0.0,0.0,0.010607185316757382,3.693519509468042e-12,0.05028516713025872,1.569898091427636e-08,5.265521178592867e-22,0.0017706138267321021,1.6409714168518838e-23,6.974768056449453e-11
4.4231764832923723e-05,0.0505958752244895,4.559176359275166e-07,0.0001068101259887199,5.302092559229235e-07,1.2397315742837089e-29,4.812650721522884e-06,0.938,7.336110579854591e-13,0.019714071590942513,0.00012083268577214693,2.9184343026603424e-10,1.4145606638750798e-06,0.0,0.0,0.01060725637897941,3.6311742013155304e-12,0.0502853978999621,1.5751994175985288e-08,5.281463069040643e-22,0.0017704550652488488,1.6479850159055063e-23,6.998425254417996e-11
4.4269130403442106e-05,0.0505958752244895,4.5583173526159365e-07,0.00010682428167039533,5.302152407902762e-07,1.2449295061661651e-29,4.8137009927926165e-06,0.938,7.351720893783474e-13,0.01971384083406019,0.00012097735864450354,2.9177202994257765e-10,1.414443340586764e-06,0.0,0.0,0.010607327453871069,3.569880445646697e-12,0.050285628651051996,1.580513452204789e-08,5.297438835825196e-22,0.0017702963331622304,1.6550219656939473e-23,7.022139617102235e-11
4.430649597396049e-05,0.0505958752244895,4.5574592661530933e-07,0.00010683838786357273,5.30221226126882e-07,1.2501444077609416e-29,4.814749636116018e-06,0.938,7.367349705078192e-13,0.01971361009579028,0.00012112205127051183,2.917007587518744e-10,1.4143260407510914e-06,0.0,0.0,0.010607398541395887,3.5096205199708356e-12,0.050285859383526796,1.585840212201006e-08,5.313448518912652e-22,0.001770137630439332,1.6620823208882028e-23,7.045911222347636e-11
4.434386154447887e-05,0.0505958752244895,4.5566020982447324e-07,0.00010685244466813046,5.302272119309046e-07,1.2553763180192771e-29,4.815796653774359e-06,0.938,7.38299701586223e-13,0.01971337937613442,0.00012126676358300469,2.9162961640267203e-10,1.4142087643369166e-06,0.0,0.0,0.010607469641517441,3.4503770002589527e-12,0.05028609009738491,1.5911797145420855e-08,5.329492158273258e-22,0.0017699789570472962,1.669166136228355e-23,7.06974014800543e-11
4.4381227114997254e-05,0.0505958752244895,4.5557458472516995e-07,0.0001068664521837535,5.302331982005127e-07,1.2606252759407407e-29,4.816842048047175e-06,0.938,7.398662828250388e-13,0.01971314867509421,0.00012141149551494897,2.9155860260558806e-10,1.4140915113131538e-06,0.0,0.0,0.01060754075419939,3.3921327559211923e-12,0.05028632079262479,1.5965319761832305e-08,5.345569793881364e-22,0.0017698203129533263,1.6762734665235685e-23,7.093626471932539e-11
4.4418592685515636e-05,0.0505958752244895,4.5548905115376836e-07,0.00010688041050993383,5.302391849338773e-07,1.265891320573222e-29,4.817885821212234e-06,0.938,7.414347144348774e-13,0.019712917992671247,0.00012155624699944516,2.914877170706181e-10,1.4139742816487744e-06,0.0,0.0,0.010607611879405454,3.3348709448687144e-12,0.05028655146924485,1.6018970140799332e-08,5.361681465715399e-22,0.001769661698124683,1.6834043666520794e-23,7.117570271991512e-11
4.445595825603402e-05,0.0505958752244895,4.554036089469093e-07,0.00010689431974597083,5.302451721291742e-07,1.2711744910129302e-29,4.818927975545557e-06,0.938,7.430049966254842e-13,0.019712687328867124,0.0001217010179697272,2.914169595101394e-10,1.4138570753128077e-06,0.0,0.0,0.010607683017099427,3.278575008658617e-12,0.05028678212724356,1.6072748451879508e-08,5.377827213757854e-22,0.0017695031125286869,1.6905588915611907e-23,7.141571626050464e-11
4.448958726950057e-05,0.0505958752244895,4.553267889426318e-07,0.0001069067961682476,5.302505609983876e-07,1.275944019325796e-29,4.819864532224121e-06,0.938,7.444198330162441e-13,0.01971247974736384,0.00012183132844825303,2.91353386885217e-10,1.4137516095306804e-06,0.0,0.0,0.010607747051671302,3.2287210283048836e-12,0.050286989703519844,1.6121258453949804e-08,5.392387555203052e-22,0.0017693604104592423,1.6970182086364013e-23,7.16322211773592e-11
4.4523216282967116e-05,0.0505958752244895,4.552500426928484e-07,0.0001069192329799037,5.302559502389649e-07,1.2807274798187748e-29,4.82079978114786e-06,0.938,7.458361686983067e-13,0.01971227218094424,0.00012196165460780766,2.912899174768294e-10,1.413646162597032e-06,0.0,0.0,0.010607811096302815,3.179624538841832e-12,0.05028719726471045,1.6169872341986403e-08,5.40697555991909e-22,0.0017692177320180781,1.7034967465010177e-23,7.184919348012512e-11
4.4556845296433664e-05,0.0505958752244895,4.551733700790554e-07,0.00010693163025292964,5.302613398495835e-07,1.2855249010933764e-29,4.821733723972321e-06,0.938,7.472540038227828e-13,0.019712064629609484,0.00012209199639999475,2.912265510765172e-10,1.4135407344894032e-06,0.0,0.0,0.010607875150967718,3.131274039668367e-12,0.05028740481081425,1.621859023960176e-08,5.421591257061565e-22,0.0017690750771814931,1.7099945453550933e-23,7.206663373657358e-11
4.459047430990021e-05,0.0505958752244895,4.5509677098292395e-07,0.00010694398805919041,5.30266729828922e-07,1.2903363117828e-29,4.822666362351888e-06,0.938,7.486733385402199e-13,0.01971185709336069,0.00012222235377650482,2.9116328747528045e-10,1.413435325185374e-06,0.0,0.0,0.010607939215639805,3.0836582046559395e-12,0.05028761234183014,1.626741227040971e-08,5.436234675788702e-22,0.0017689324459258238,1.7165116454439767e-23,7.228454251451055e-11
4.462410332336676e-05,0.0505958752244895,4.550202452863044e-07,0.00010695630647042576,5.302721201756625e-07,1.2951617405519348e-29,4.8235976979397884e-06,0.938,7.500941730006021e-13,0.019711649572199,0.00012235272668911518,2.91100126465578e-10,1.4133299346625634e-06,0.0,0.0,0.01060800329029292,3.0367658795043505e-12,0.05028781985775701,1.631633855802538e-08,5.450905845261327e-22,0.0017687898382274458,1.723048087058311e-23,7.250292038177624e-11
4.465773233683331e-05,0.0505958752244895,4.549437928712363e-07,0.00010696858555825035,5.302775108884893e-07,1.3000012160973615e-29,4.824527732388073e-06,0.938,7.515165073533519e-13,0.01971144206612553,0.00012248311508968979,2.9103706784025395e-10,1.4132245628986251e-06,0.0,0.0,0.01060806737490095,2.9905860791392355e-12,0.050288027358593765,1.6365369226065076e-08,5.465604794642869e-22,0.0017686472540627723,1.7296039105340276e-23,7.272176790624493e-11
4.469136135029986e-05,0.0505958752244895,4.548674136199382e-07,0.00010698082539415402,5.302829019660876e-07,1.3048547671473375e-29,4.825456467347626e-06,0.938,7.529403417473304e-13,0.0197112345751414,0.00012261351893017895,2.9097411139191914e-10,1.4131192098712507e-06,0.0,0.0,0.010608131469437822,2.9451079851469917e-12,0.050288234844339294,1.6414504398146238e-08,5.480331553099334e-22,0.0017685046934082544,1.736179156252342e-23,7.294108565582438e-11
4.4724990363766406e-05,0.0505958752244895,4.5479110741480813e-07,0.00010699302604950196,5.30288293407146e-07,1.309722422461803e-29,4.826383904468164e-06,0.938,7.543656763308395e-13,0.01971102709924773,0.00012274393816261923,2.909112569144321e-10,1.4130138755581705e-06,0.0,0.0,0.010608195573877514,2.900320943247454e-12,0.05028844231499253,1.6463744197887317e-08,5.495086149799308e-22,0.0017683621562403825,1.74277386463975e-23,7.316087419845528e-11
4.4758619377232954e-05,0.0505958752244895,4.547148741384281e-07,0.00010700518759553483,5.302936852103566e-07,1.3146042108323842e-29,4.8273100453982176e-06,0.938,7.557925112516215e-13,0.019710819638445617,0.00012287437273913348,2.9084850420193846e-10,1.412908559937152e-06,0.0,0.0,0.010608259688194047,2.8562144608048102e-12,0.05028864977055238,1.651308874890768e-08,5.509868613913936e-22,0.0017682196425356843,1.749388076168023e-23,7.338113410211117e-11
4.47922483906995e-05,0.0505958752244895,4.546387136735574e-07,0.00010701731010336923,5.302990773744113e-07,1.3195001610823786e-29,4.828234891785148e-06,0.938,7.572208466568616e-13,0.01971061219273617,0.00012300482261193033,2.9078585304859514e-10,1.4128032629859983e-06,0.0,0.0,0.010608323812361492,2.812778204376952e-12,0.050288857211017765,1.656253817482754e-08,5.524678974616918e-22,0.001768077152270725,1.7560218313542038e-23,7.360186593479789e-11
4.482587740416605e-05,0.0505958752244895,4.54562625903136e-07,0.0001070293936439976,5.303044698980046e-07,1.3244103020667517e-29,4.829158445275139e-06,0.938,7.586506826931876e-13,0.019710404762120475,0.00012313528773330446,2.907233032496315e-10,1.4126979846825516e-06,0.0,0.0,0.010608387946353954,2.7700019973023435e-12,0.050289064636387604,1.661209259926786e-08,5.539517261084496e-22,0.001767934685422109,1.7626751707606037e-23,7.382307026455313e-11
4.48595064176326e-05,0.0505958752244895,4.5448661071028723e-07,0.00010704143828828866,5.303098627798367e-07,1.3293346626721534e-29,4.830080707513189e-06,0.938,7.60082019506672e-13,0.019710197346599626,0.00012326576805563608,2.906608546005248e-10,1.4125927250046917e-06,0.0,0.0,0.010608452090145591,2.7278758173233716e-12,0.05028927204666083,1.6661752145850263e-08,5.554383502495437e-22,0.0017677922419664777,1.769348134994794e-23,7.404474765944613e-11
4.489313543109915e-05,0.0505958752244895,4.5441066797831145e-07,0.00010705344410698744,5.303152560186058e-07,1.3342732718168965e-29,4.831001680143112e-06,0.938,7.61514857242832e-13,0.019709989946174712,0.00012339626353139108,2.9059850689694504e-10,1.4124874839303317e-06,0.0,0.0,0.010608516243710606,2.6863897942454084e-12,0.0502894794418364,1.6711516938196945e-08,5.569277728031033e-22,0.001767649821880511,1.7760407647096057e-23,7.426689868757715e-11
4.4926764444565696e-05,0.0505958752244895,4.543347975906891e-07,0.00010706541117071563,5.303206496130126e-07,1.3392261584509482e-29,4.831921364807541e-06,0.938,7.62949196046632e-13,0.0197097825608468,0.0001235267741131206,2.9053625993547495e-10,1.412382261437426e-06,0.0,0.0,0.010608580407023243,2.6455342076312355e-12,0.05028968682191324,1.6761387099930576e-08,5.584199966875079e-22,0.0017675074251409255,1.782753100603123e-23,7.448952391707718e-11
4.4960393458032244e-05,0.0505958752244895,4.542589994310821e-07,0.00010707733954997176,5.303260435617653e-07,1.344193351555959e-29,4.832839763147916e-06,0.938,7.643850360624823e-13,0.019709575190616977,0.00012365729975346115,2.904741135129418e-10,1.4122770575039659e-06,0.0,0.0,0.010608644580057787,2.6052994845304684e-12,0.050289894186890303,1.6811362754674235e-08,5.599150248213872e-22,0.0017673650517244762,1.78948518341868e-23,7.471262391610757e-11
4.499402247149879e-05,0.0505958752244895,4.5418327338332923e-07,0.00010708922931513129,5.303314378635685e-07,1.3491748801452332e-29,4.833756876804486e-06,0.938,7.658223774342426e-13,0.019709367835486293,0.00012378784040513428,2.9041206742649114e-10,1.4121718721079747e-06,0.0,0.0,0.010608708762788579,2.5656761972434665e-12,0.05029010153676653,1.6861444026051273e-08,5.614128601236192e-22,0.0017672227016079568,1.7962370539448536e-23,7.493619925285942e-11
4.502765148496534e-05,0.0505958752244895,4.541076193314494e-07,0.00010710108053644695,5.303368325171286e-07,1.3541707732637167e-29,4.834672707416309e-06,0.938,7.672612203052215e-13,0.019709160495455822,0.0001239183960209465,2.903501214740483e-10,1.4120667052275177e-06,0.0,0.0,0.010608772955189995,2.5266550611191557e-12,0.0502903088715409,1.6911631037685294e-08,5.629135055133294e-22,0.0017670803747681968,1.803008753015463e-23,7.516025049555343e-11
4.506128049843189e-05,0.0505958752244895,4.540320371596418e-07,0.00010711289328404892,5.303422275211623e-07,1.3591810599880349e-29,4.835587256621252e-06,0.938,7.687015648181777e-13,0.01970895317052662,0.00012404896655378905,2.902882754538014e-10,1.4119615568406983e-06,0.0,0.0,0.010608837157236461,2.4882269323861837e-12,0.05029051619121237,1.6961923913200006e-08,5.644169639098899e-22,0.001766938071182064,1.809800321509561e-23,7.538477821243949e-11
4.509490951189844e-05,0.0505958752244895,4.539565267522821e-07,0.00010712466762794497,5.303476228743806e-07,1.3642057694264602e-29,4.836500526055982e-06,0.938,7.701434111153218e-13,0.019708745860699723,0.000124179551956638,2.9022652916433793e-10,1.4118564269256477e-06,0.0,0.0,0.01060890136890244,2.4503828060168862e-12,0.0502907234957799,1.7012322776219167e-08,5.659232382329184e-22,0.001766795790826464,1.8166118003514317e-23,7.560978297179598e-11
4.5128538525364986e-05,0.0505958752244895,4.5388108799392525e-07,0.00010713640363802072,5.303530185754946e-07,1.369244930718892e-29,4.837412517355961e-06,0.938,7.715867593383159e-13,0.019708538565976187,0.00012431015218255378,2.9016488240491863e-10,1.411751315460542e-06,0.0,0.0,0.010608965590162446,2.4131138136236277e-12,0.05029093078524247,1.706282775036649e-08,5.6743233140227665e-22,0.0017666535336783398,1.8234432305105854e-23,7.583526534192976e-11
4.5162167538831535e-05,0.0505958752244895,4.538057207693051e-07,0.0001071481013840399,5.3035841462323e-07,1.3742985730369032e-29,4.83832323215546e-06,0.938,7.730316096282763e-13,0.019708331286357048,0.00012444076718468123,2.901033349750963e-10,1.4116462224235966e-06,0.0,0.0,0.010609029820991033,2.376411221387016e-12,0.05029113805959907,1.7113438959265537e-08,5.689442463380696e-22,0.0017665112997146707,1.8302946530017534e-23,7.606122589117551e-11
4.519579655229808e-05,0.0505958752244895,4.5373042496333277e-07,0.00010715976093564438,5.303638110163051e-07,1.379366725583715e-29,4.839232672087539e-06,0.938,7.74477962125773e-13,0.019708124021843337,0.0001245713969162494,2.9004188667487136e-10,1.4115411477930518e-06,0.0,0.0,0.010609094061362805,2.340266428015528e-12,0.050291345318848685,1.7164156526539672e-08,5.704589859606446e-22,0.001766369088912475,1.8371661088848846e-23,7.628766518789558e-11
4.522942556576463e-05,0.0505958752244895,4.5365520046109753e-07,0.00010717138236235454,5.303692077534355e-07,1.3844494175941513e-29,4.840140838784055e-06,0.938,7.759258169708315e-13,0.01970791677243609,0.00012470204133057137,2.899805373048349e-10,1.4114360915471919e-06,0.0,0.0,0.010609158311252405,2.304670962736044e-12,0.050291552562990297,1.7214980575811928e-08,5.719765531905892e-22,0.0017662269012488074,1.8440576392651384e-23,7.65145838004793e-11
4.526305457923118e-05,0.0505958752244895,4.535800471478663e-07,0.00010718296573356941,5.303746048333542e-07,1.3895466783347084e-29,4.841047733875654e-06,0.938,7.773751743029334e-13,0.019707709538136317,0.00012483270038104427,2.89919286665903e-10,1.4113310536643445e-06,0.0,0.0,0.010609222570634515,2.2696164833148177e-12,0.0502917597920229,1.726591123070494e-08,5.734969509487323e-22,0.0017660847367007599,1.8509692852928823e-23,7.67419822973428e-11
4.529668359269773e-05,0.0505958752244895,4.535049649090831e-07,0.00010719451111856692,5.303800022547885e-07,1.3946585371035296e-29,4.8419533589917815e-06,0.938,7.788260342610184e-13,0.019707502318945042,0.0001249633740211488,2.89858134559463e-10,1.4112260341228572e-06,0.0,0.0,0.010609286839483874,2.2350947741084417e-12,0.05029196700594549,1.731694861484089e-08,5.750201821561408e-22,0.001765942595245461,1.857901088163685e-23,7.696986124692855e-11
4.533031260616428e-05,0.0505958752244895,4.534299536303694e-07,0.00010720601858650403,5.303854000164573e-07,1.3997850232303394e-29,4.842857715760661e-06,0.938,7.802783969834835e-13,0.019707295114863275,0.00012509406220444954,2.897970807874324e-10,1.4111210329011223e-06,0.0,0.0,0.010609351117775253,2.2010977441443278e-12,0.05029217420475709,1.7368092851841345e-08,5.765462497341194e-22,0.0017658004768600771,1.8648530891183138e-23,7.719822121770502e-11
