Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
1.5512632489278627e-14,0.05040494462592178,4.001068678077533e-12,0.938,0.0,0.0,0.03044087638316544,0.00999999994146135,0.04999999999982523,1.880813898822642e-80,1.3929431260327326e-62,0.0019999999801004397,6.774001044162777e-94,3.02666858570092e-82,2.5232217361202204e-14,1.3682729051678542e-46,1.170773037568653e-10,8.710553041821746e-32,1.4953575359802057e-13,1.6048027067164708e-11,3.851532886667014e-12,1.0206024798085097e-20,9.471021427433756e-95,2.9184310777395665e-65
3.072808811097068e-14,0.05040494462592178,7.925488494555582e-12,0.938,0.0,0.0,0.03044087624471687,0.009999999884044129,0.049999999999653814,1.5890216343352068e-78,8.596963111493343e-61,0.0019999999605821495,3.48179539071561e-91,7.400823496332134e-80,4.9981058396717207e-14,4.225560522663466e-45,2.3191174558507128e-10,6.8006424130575836e-31,2.962068192830099e-13,3.178856855153239e-11,7.629281526869955e-12,4.0046796665928627e-20,2.4327712811469226e-92,3.568916315526598e-63
4.5943543732662736e-14,0.05040494462592178,1.1849908274997187e-11,0.938,0.0,0.0,0.030440876106268347,0.00999999982662691,0.049999999999482396,1.6148668255314762e-77,5.903792801246251e-60,0.001999999941063911,4.127695666226801e-90,7.231835203956042e-79,7.472989892466125e-14,2.3884149625205706e-44,3.467461857261461e-10,2.1461432738128186e-30,4.428778667955905e-13,4.752905842559096e-11,1.1407030076375716e-11,8.952779278689569e-20,2.5659734583637585e-91,3.0272222250736584e-62
6.115899935435479e-14,0.05040494462592178,1.5774328019367408e-11,0.938,0.0,0.0,0.03044087596781988,0.00999999976920969,0.04999999999931098,9.22403150242944e-77,2.4740761093040633e-59,0.001999999921545724,3.928644721780709e-89,4.2421385546710024e-78,9.94787389468236e-14,8.604199835268599e-44,4.615806241801108e-10,4.882598905430169e-30,5.89548896087312e-13,6.326949668952182e-11,1.518477853515334e-11,1.5865072493723734e-19,2.3742177880687757e-90,1.600621954651246e-61
7.637445497604684e-14,0.05040494462592178,1.9698747727630115e-11,0.938,0.0,0.0,0.03044087582937147,0.009999999711792473,0.04999999999913956,3.880366505114723e-76,7.906529546900874e-59,0.0019999999020275886,2.6159037673771543e-88,1.8654526432725923e-77,1.2422757846505414e-13,2.409670328545441e-43,5.764150609469868e-10,9.300167385897234e-30,7.362199071080845e-13,7.900988334351238e-11,1.8962526903170835e-11,2.4741736287288567e-19,1.4748977455255802e-89,6.416615586837197e-61
1.0680536621943095e-13,0.05040494462592178,2.7547587035699048e-11,0.938,0.0,0.0,0.030440875552474808,0.009999999596958038,0.04999999999879672,3.887619440051588e-75,5.0087594514751944e-58,0.001999999862991474,5.893336594137175e-87,2.2288777013821034e-76,1.7372525599657905e-13,1.199055878035749e-42,8.060839294195535e-10,2.4701861636911727e-29,1.0295618741510505e-12,1.1049050182236722e-10,2.651802336680678e-11,4.8388831841756305e-19,2.525206608142722e-88,6.313864897305391e-60
1.3723627746281506e-13,0.05040494462592178,3.539642619891424e-11,0.938,0.0,0.0,0.03044087527557836,0.009999999482123609,0.049999999998453885,1.929686923873053e-74,1.937084833409917e-57,0.001999999823955566,4.230811061700763e-86,1.2312014998407962e-75,2.2322293153407296e-13,3.9211240013881713e-42,1.0357527911440202e-09,5.16462884255475e-29,1.3229037675227333e-12,1.4197091386365812e-10,3.40735194670269e-11,7.989548542457945e-19,1.7598320710863838e-87,3.0423544036772984e-59
1.6766718870619917e-13,0.05040494462592178,4.324526521697063e-11,0.938,0.0,0.0,0.030440874998682123,0.009999999367289182,0.04999999999811105,7.183724209975489e-74,5.831572692413357e-57,0.0019999997849198636,2.1983114584546234e-85,4.986114758155303e-75,2.727206050931567e-13,1.0223082467237932e-41,1.2654216461205691e-09,9.360313916716133e-29,1.6162455868001612e-12,1.734511194689669e-10,4.162901520356099e-11,1.192631914822945e-18,8.256009216106923e-87,1.0941629489233106e-58
2.2852901119296736e-13,0.05040494462592178,5.894294281641965e-11,0.938,0.0,0.0,0.030440874444890294,0.009999999137620338,0.04999999999742537,7.277917143866273e-73,4.153528000782995e-56,0.0019999997068490803,5.233889021861746e-84,8.772883913099513e-74,3.717159463368937e-13,4.987135895315476e-41,1.724759335830625e-09,2.3606512081609034e-28,2.2029290014259148e-12,2.364109113777953e-10,5.6740005584519366e-11,2.2158757788923505e-18,1.0475048838625703e-85,1.1846196347939885e-57
2.893908336797356e-13,0.05040494462592178,7.464061983168292e-11,0.938,0.0,0.0,0.03044087389109932,0.009999998907951507,0.04999999999673969,3.6712518442483613e-72,1.68673129310042e-55,0.001999999628779124,3.976321446208041e-83,5.4229253659048433e-73,4.707112798487989e-13,1.6150269912225949e-40,2.1840969985511363e-09,4.789809511844744e-28,2.7896121147516606e-12,2.9936987756110625e-10,7.185099450758869e-11,3.55373568162394e-18,6.715528581200498e-85,5.964728107653631e-57
